"","Year","Variety","SD","Soil","Mngt","max_value_GY","max_value_lai"
"897",2004,"C1","15/10","DSrain6mm","DSirrg",2729.57420619496,6.10124790550225
"898",2004,"C1","15/10","DSrain6mm","Rainfed",1859.97482114264,5.6395081018695
"899",2004,"C1","15/10","DSrain6mm","Rainfed_true",655.891039321903,4.94391346387701
"900",2004,"C1","15/10","DSrain6mm","Transplanting",3097.81627921046,9.75691852697519
"901",2004,"C1","15/11","DSrain12mm","DSirrg",1949.77925502388,4.81628014501629
"902",2004,"C1","15/11","DSrain12mm","Rainfed",409.701388239301,3.75150688173351
"903",2004,"C1","15/11","DSrain12mm","Rainfed_true",353.429234896204,2.81779711311539
"904",2004,"C1","15/11","DSrain12mm","Transplanting",1622.42820227212,11.9802158758738
"905",2004,"C1","15/11","DSrain3mm","DSirrg",1916.2093909609,4.70440810332016
"906",2004,"C1","15/11","DSrain3mm","Rainfed",1627.93529464321,4.46052753495165
"907",2004,"C1","15/11","DSrain3mm","Rainfed_true",344.341204972657,2.83324114213517
"908",2004,"C1","15/11","DSrain3mm","Transplanting",1541.75435246201,11.9687466964965
"909",2004,"C1","15/11","DSrain6mm","DSirrg",1934.75164662348,4.78585077341679
"910",2004,"C1","15/11","DSrain6mm","Rainfed",1395.70754821002,4.03950423913131
"911",2004,"C1","15/11","DSrain6mm","Rainfed_true",343.715029175299,2.81325099459301
"912",2004,"C1","15/11","DSrain6mm","Transplanting",1607.88644865227,11.9638294120797
"913",2004,"C1","15/12","DSrain12mm","DSirrg",1524.3318531616,3.10514911302336
"914",2004,"C1","15/12","DSrain12mm","Rainfed",760.986416394808,2.38326608087133
"915",2004,"C1","15/12","DSrain12mm","Rainfed_true",531.854535853998,2.21186910247995
"916",2004,"C1","15/12","DSrain12mm","Transplanting",940.728170968489,12.2995307958675
"917",2004,"C1","15/12","DSrain3mm","DSirrg",1511.61802090773,3.13286962645471
"918",2004,"C1","15/12","DSrain3mm","Rainfed",1171.48860430937,3.17320163706248
"919",2004,"C1","15/12","DSrain3mm","Rainfed_true",539.534836053544,2.2712809611415
"920",2004,"C1","15/12","DSrain3mm","Transplanting",844.888395197105,12.1987305077002
"921",2004,"C1","15/12","DSrain6mm","DSirrg",1499.10798844185,3.08462242950811
"922",2004,"C1","15/12","DSrain6mm","Rainfed",1039.18131237322,2.73475312293026
"923",2004,"C1","15/12","DSrain6mm","Rainfed_true",534.942270479255,2.22962329669326
"924",2004,"C1","15/12","DSrain6mm","Transplanting",905.186727323871,12.2306172487747
"925",2004,"C2","01/01","DSrain12mm","DSirrg",0.502304300489492,3.1401552283287
"926",2004,"C2","01/01","DSrain12mm","Rainfed",0.150342733216935,1.61759589381893
"927",2004,"C2","01/01","DSrain12mm","Rainfed_true",0.151882636743306,1.61627034394813
"928",2004,"C2","01/01","DSrain12mm","Transplanting",0.394872687828049,11.1131548396365
"929",2004,"C2","01/01","DSrain3mm","DSirrg",0.506813395403426,3.04695284065581
"930",2004,"C2","01/01","DSrain3mm","Rainfed",0.257998686629492,2.49859675253719
"931",2004,"C2","01/01","DSrain3mm","Rainfed_true",0.160820388701017,1.73616660889842
"932",2004,"C2","01/01","DSrain3mm","Transplanting",0.370402140628044,10.9812052776238
"933",2004,"C2","01/01","DSrain6mm","DSirrg",0.513330372110105,3.09224159589655
"934",2004,"C2","01/01","DSrain6mm","Rainfed",0.185595270426828,1.88882411886573
"935",2004,"C2","01/01","DSrain6mm","Rainfed_true",0.140173598569996,1.66910071683511
"936",2004,"C2","01/01","DSrain6mm","Transplanting",0.37843242109725,11.0751764778399
"937",2004,"C2","01/02","DSrain12mm","DSirrg",0.12208032746141,2.0399178293148
"938",2004,"C2","01/02","DSrain12mm","Rainfed",0,0.996531718625657
"939",2004,"C2","01/02","DSrain12mm","Rainfed_true",0,1.00811054972869
"940",2004,"C2","01/02","DSrain12mm","Transplanting",0.107538636888375,10.1253505399231
"941",2004,"C2","01/02","DSrain3mm","DSirrg",0.112274685773698,2.18721899222475
"942",2004,"C2","01/02","DSrain3mm","Rainfed",0,1.27163969371663
"943",2004,"C2","01/02","DSrain3mm","Rainfed_true",0,1.10295522477723
"944",2004,"C2","01/02","DSrain3mm","Transplanting",0.0823035850722353,10.3586898260407
"945",2004,"C2","01/02","DSrain6mm","DSirrg",0.114492355561122,2.23343441392887
"946",2004,"C2","01/02","DSrain6mm","Rainfed",0,1.18343009660313
"947",2004,"C2","01/02","DSrain6mm","Rainfed_true",0,1.01166354739877
"948",2004,"C2","01/02","DSrain6mm","Transplanting",0.108928788480106,10.3016454407878
"949",2004,"C2","01/09","DSrain12mm","DSirrg",2353.95366918035,4.24323551238453
"950",2004,"C2","01/09","DSrain12mm","Rainfed",2313.23588120439,3.34410116510298
"951",2004,"C2","01/09","DSrain12mm","Rainfed_true",2235.89384122478,3.16479226598175
"952",2004,"C2","01/09","DSrain12mm","Transplanting",3958.96790336472,5.58104752598073
"953",2004,"C2","01/09","DSrain3mm","DSirrg",2534.80879677671,4.08339712177048
"954",2004,"C2","01/09","DSrain3mm","Rainfed",2420.41603613265,3.5054797238389
"955",2004,"C2","01/09","DSrain3mm","Rainfed_true",2244.3368010542,3.21727116855429
"956",2004,"C2","01/09","DSrain3mm","Transplanting",3888.43207298027,5.53156450437989
"957",2004,"C2","01/09","DSrain6mm","DSirrg",2545.40012100294,4.11221862146659
"958",2004,"C2","01/09","DSrain6mm","Rainfed",2445.58091639011,3.76853089262359
"959",2004,"C2","01/09","DSrain6mm","Rainfed_true",2244.04859351182,3.20345442388052
"960",2004,"C2","01/09","DSrain6mm","Transplanting",3907.21702360084,5.47615095142951
"961",2004,"C2","01/10","DSrain12mm","DSirrg",2333.78057035374,4.20571406026402
"962",2004,"C2","01/10","DSrain12mm","Rainfed",2313.23588120439,3.34410116510298
"963",2004,"C2","01/10","DSrain12mm","Rainfed_true",2235.89384122478,3.16479226598175
"964",2004,"C2","01/10","DSrain12mm","Transplanting",1938.25875836804,7.19915129677861
"965",2004,"C2","01/10","DSrain3mm","DSirrg",2331.16202921214,4.20061436274453
"966",2004,"C2","01/10","DSrain3mm","Rainfed",2493.9222447747,3.5866181609977
"967",2004,"C2","01/10","DSrain3mm","Rainfed_true",2244.3368010542,3.21727116855429
"968",2004,"C2","01/10","DSrain3mm","Transplanting",1954.94289053239,7.2731650539551
"969",2004,"C2","01/10","DSrain6mm","DSirrg",2338.10846124249,4.22020428813347
"970",2004,"C2","01/10","DSrain6mm","Rainfed",2445.58085510811,3.76851539758392
"971",2004,"C2","01/10","DSrain6mm","Rainfed_true",2244.04859351182,3.20345442388052
"972",2004,"C2","01/10","DSrain6mm","Transplanting",1943.96614483007,7.25613373005678
"973",2004,"C2","01/11","DSrain12mm","DSirrg",3069.55930846436,3.66286203469706
"974",2004,"C2","01/11","DSrain12mm","Rainfed",2397.72007912478,3.15793142033879
"975",2004,"C2","01/11","DSrain12mm","Rainfed_true",896.190279299957,3.03021401770885
"976",2004,"C2","01/11","DSrain12mm","Transplanting",2463.79572991391,9.64127722113457
"977",2004,"C2","01/11","DSrain3mm","DSirrg",3023.29027436082,3.56772005865781
"978",2004,"C2","01/11","DSrain3mm","Rainfed",2892.09716915649,3.46179394206193
"979",2004,"C2","01/11","DSrain3mm","Rainfed_true",813.824542829799,3.09201622842983
"980",2004,"C2","01/11","DSrain3mm","Transplanting",2392.55372231081,9.74847192584903
"981",2004,"C2","01/11","DSrain6mm","DSirrg",3052.75821367376,3.64233938468069
"982",2004,"C2","01/11","DSrain6mm","Rainfed",2774.92087189587,3.23679774865327
"983",2004,"C2","01/11","DSrain6mm","Rainfed_true",811.92122649155,3.07189619279678
"984",2004,"C2","01/11","DSrain6mm","Transplanting",2430.02312303188,9.627928785591
"985",2004,"C2","01/12","DSrain12mm","DSirrg",1263.17943061382,3.89031848970378
"986",2004,"C2","01/12","DSrain12mm","Rainfed",321.945343719007,3.17014866279934
"987",2004,"C2","01/12","DSrain12mm","Rainfed_true",319.67519304803,2.98448799541275
"988",2004,"C2","01/12","DSrain12mm","Transplanting",717.859669907061,11.4647961259246
"989",2004,"C2","01/12","DSrain3mm","DSirrg",1223.47503574959,3.74799428059923
"990",2004,"C2","01/12","DSrain3mm","Rainfed",935.170337952258,3.78363020844685
"991",2004,"C2","01/12","DSrain3mm","Rainfed_true",283.052825595012,2.91418993320507
"992",2004,"C2","01/12","DSrain3mm","Transplanting",707.155028862486,11.5665058511784
"993",2004,"C2","01/12","DSrain6mm","DSirrg",1253.166527083,3.84437294729643
"994",2004,"C2","01/12","DSrain6mm","Rainfed",693.303391578768,3.50026874560714
"995",2004,"C2","01/12","DSrain6mm","Rainfed_true",312.525710781374,2.97240990796394
"996",2004,"C2","01/12","DSrain6mm","Transplanting",727.035020370894,11.5455841950475
"997",2004,"C2","15/01","DSrain12mm","DSirrg",0.220285821216574,2.67898224681518
"998",2004,"C2","15/01","DSrain12mm","Rainfed",0,NA
"999",2004,"C2","15/01","DSrain12mm","Rainfed_true",0,NA
"1000",2004,"C2","15/01","DSrain12mm","Transplanting",0.21748236217944,12.4389070572637
"1001",2004,"C2","15/01","DSrain3mm","DSirrg",0.254865664480686,2.7290477066961
"1002",2004,"C2","15/01","DSrain3mm","Rainfed",0.031032827085613,1.87124743800661
"1003",2004,"C2","15/01","DSrain3mm","Rainfed_true",0,NA
"1004",2004,"C2","15/01","DSrain3mm","Transplanting",0.212263551105533,12.1864915881728
"1005",2004,"C2","15/01","DSrain6mm","DSirrg",0.218956040742933,2.63995939080419
"1006",2004,"C2","15/01","DSrain6mm","Rainfed",0,NA
"1007",2004,"C2","15/01","DSrain6mm","Rainfed_true",0,NA
"1008",2004,"C2","15/01","DSrain6mm","Transplanting",0.214962644530414,12.3186632682064
"1009",2004,"C2","15/09","DSrain12mm","DSirrg",2353.95366918035,4.24323551238453
"1010",2004,"C2","15/09","DSrain12mm","Rainfed",2313.23588120439,3.34410116510298
"1011",2004,"C2","15/09","DSrain12mm","Rainfed_true",2235.89384122478,3.16479226598175
"1012",2004,"C2","15/09","DSrain12mm","Transplanting",2750.54298353074,6.92963535413073
"1013",2004,"C2","15/09","DSrain3mm","DSirrg",2534.80879677671,4.08339712177048
"1014",2004,"C2","15/09","DSrain3mm","Rainfed",2420.28800610967,3.50566262298943
"1015",2004,"C2","15/09","DSrain3mm","Rainfed_true",2244.3368010542,3.21727116855429
"1016",2004,"C2","15/09","DSrain3mm","Transplanting",2716.55927071345,6.95284739641817
"1017",2004,"C2","15/09","DSrain6mm","DSirrg",2545.40012100294,4.11221862146659
"1018",2004,"C2","15/09","DSrain6mm","Rainfed",2445.58091902967,3.76853155472304
"1019",2004,"C2","15/09","DSrain6mm","Rainfed_true",2244.04859351182,3.20345442388052
"1020",2004,"C2","15/09","DSrain6mm","Transplanting",2769.48719869366,6.95856857596748
"1021",2004,"C2","15/10","DSrain12mm","DSirrg",2861.29690959471,3.66720712216718
"1022",2004,"C2","15/10","DSrain12mm","Rainfed",2180.41609732537,3.08339700957825
"1023",2004,"C2","15/10","DSrain12mm","Rainfed_true",1999.51392580633,2.99198533021013
"1024",2004,"C2","15/10","DSrain12mm","Transplanting",1801.04351413675,8.41504942968272
"1025",2004,"C2","15/10","DSrain3mm","DSirrg",2215.98361858781,3.84413178953121
"1026",2004,"C2","15/10","DSrain3mm","Rainfed",2071.88204901099,3.43149443144432
"1027",2004,"C2","15/10","DSrain3mm","Rainfed_true",2014.91432042299,3.07415682102249
"1028",2004,"C2","15/10","DSrain3mm","Transplanting",1772.39458803149,8.4187924019664
"1029",2004,"C2","15/10","DSrain6mm","DSirrg",2838.40073636048,3.63982200851801
"1030",2004,"C2","15/10","DSrain6mm","Rainfed",2324.40370574056,3.40879045859625
"1031",2004,"C2","15/10","DSrain6mm","Rainfed_true",2012.72519435745,3.06980806105323
"1032",2004,"C2","15/10","DSrain6mm","Transplanting",1790.54045818135,8.47143742440634
"1033",2004,"C2","15/11","DSrain12mm","DSirrg",3022.18381546426,3.5669891003946
"1034",2004,"C2","15/11","DSrain12mm","Rainfed",1352.05397824204,3.1876130299341
"1035",2004,"C2","15/11","DSrain12mm","Rainfed_true",319.67519304803,2.98448799541275
"1036",2004,"C2","15/11","DSrain12mm","Transplanting",2371.93524786528,11.1345370088829
"1037",2004,"C2","15/11","DSrain3mm","DSirrg",2839.02751574909,3.43102496649959
"1038",2004,"C2","15/11","DSrain3mm","Rainfed",2565.09702218289,3.41992939313313
"1039",2004,"C2","15/11","DSrain3mm","Rainfed_true",313.452950672711,2.99270157360406
"1040",2004,"C2","15/11","DSrain3mm","Transplanting",2329.31377687357,11.1048081258536
"1041",2004,"C2","15/11","DSrain6mm","DSirrg",2995.26801277163,3.51771940707278
"1042",2004,"C2","15/11","DSrain6mm","Rainfed",1922.33619233902,3.26481118079432
"1043",2004,"C2","15/11","DSrain6mm","Rainfed_true",312.474235292423,2.9741998633257
"1044",2004,"C2","15/11","DSrain6mm","Transplanting",2346.42124873122,11.1096886700332
"1045",2004,"C2","15/12","DSrain12mm","DSirrg",449.329661273145,3.508342350822
"1046",2004,"C2","15/12","DSrain12mm","Rainfed",0.721417707066261,2.68194021825319
"1047",2004,"C2","15/12","DSrain12mm","Rainfed_true",0.551009484435336,2.43282184757792
"1048",2004,"C2","15/12","DSrain12mm","Transplanting",306.961047719441,11.0583473374326
"1049",2004,"C2","15/12","DSrain3mm","DSirrg",445.849977547129,3.50670054683754
"1050",2004,"C2","15/12","DSrain3mm","Rainfed",87.0229990340003,3.44350449941794
"1051",2004,"C2","15/12","DSrain3mm","Rainfed_true",0.554675960119956,2.48428056927283
"1052",2004,"C2","15/12","DSrain3mm","Transplanting",291.308617329889,10.8356072857287
"1053",2004,"C2","15/12","DSrain6mm","DSirrg",446.417016094037,3.47817936723529
"1054",2004,"C2","15/12","DSrain6mm","Rainfed",0.791150028454501,2.98103371783691
"1055",2004,"C2","15/12","DSrain6mm","Rainfed_true",0.553038998176345,2.44980308459122
"1056",2004,"C2","15/12","DSrain6mm","Transplanting",297.39994912439,10.8997192271903
"1057",2004,"C3","01/01","DSrain12mm","DSirrg",1.13973135180416,4.25099889136875
"1058",2004,"C3","01/01","DSrain12mm","Rainfed",0.197167870117145,2.13696020978704
"1059",2004,"C3","01/01","DSrain12mm","Rainfed_true",0.197811057363469,2.14925344869228
"1060",2004,"C3","01/01","DSrain12mm","Transplanting",318.499089904512,12.6402125164078
"1061",2004,"C3","01/01","DSrain3mm","DSirrg",417.506544189816,4.28610592323882
"1062",2004,"C3","01/01","DSrain3mm","Rainfed",0.277418765196683,3.21187431957552
"1063",2004,"C3","01/01","DSrain3mm","Rainfed_true",0.209781031150082,2.31085454258321
"1064",2004,"C3","01/01","DSrain3mm","Transplanting",301.356760985979,12.5094662536001
"1065",2004,"C3","01/01","DSrain6mm","DSirrg",417.437294749381,4.30874457988136
"1066",2004,"C3","01/01","DSrain6mm","Rainfed",0.204066257892876,2.78636768835304
"1067",2004,"C3","01/01","DSrain6mm","Rainfed_true",0.196537532614009,2.22660882682638
"1068",2004,"C3","01/01","DSrain6mm","Transplanting",307.295663281763,12.4702586885821
"1069",2004,"C3","01/02","DSrain12mm","DSirrg",0.0674355315045812,2.82435599800149
"1070",2004,"C3","01/02","DSrain12mm","Rainfed",0,1.34516293224493
"1071",2004,"C3","01/02","DSrain12mm","Rainfed_true",0,1.35224524291845
"1072",2004,"C3","01/02","DSrain12mm","Transplanting",0.0580936077544627,11.4361696768755
"1073",2004,"C3","01/02","DSrain3mm","DSirrg",0.0643153837321776,2.96244573545698
"1074",2004,"C3","01/02","DSrain3mm","Rainfed",3.905226979253e-06,1.51337954772946
"1075",2004,"C3","01/02","DSrain3mm","Rainfed_true",0,1.44491909418815
"1076",2004,"C3","01/02","DSrain3mm","Transplanting",0.0564461233484142,11.6258654637026
"1077",2004,"C3","01/02","DSrain6mm","DSirrg",0.0634465816924368,3.00773308436571
"1078",2004,"C3","01/02","DSrain6mm","Rainfed",0,1.41433970219944
"1079",2004,"C3","01/02","DSrain6mm","Rainfed_true",0,1.35341895236689
"1080",2004,"C3","01/02","DSrain6mm","Transplanting",0.0563744483498139,11.6252169423751
"1081",2004,"C3","01/09","DSrain12mm","DSirrg",4381.5770921614,5.90740553835107
"1082",2004,"C3","01/09","DSrain12mm","Rainfed",3254.69177200256,4.47087830786794
"1083",2004,"C3","01/09","DSrain12mm","Rainfed_true",2842.56315038803,4.11506423947954
"1084",2004,"C3","01/09","DSrain12mm","Transplanting",5318.07750310231,6.59043196296698
"1085",2004,"C3","01/09","DSrain3mm","DSirrg",4070.49714208923,5.69278337615021
"1086",2004,"C3","01/09","DSrain3mm","Rainfed",3564.75949931957,4.8689822345299
"1087",2004,"C3","01/09","DSrain3mm","Rainfed_true",2926.25641804097,4.26582064507835
"1088",2004,"C3","01/09","DSrain3mm","Transplanting",5377.15452563456,6.53173186564199
"1089",2004,"C3","01/09","DSrain6mm","DSirrg",4081.33715892274,5.72517782178488
"1090",2004,"C3","01/09","DSrain6mm","Rainfed",3088.54323158188,4.30213729991435
"1091",2004,"C3","01/09","DSrain6mm","Rainfed_true",2925.97529972743,4.25605868868501
"1092",2004,"C3","01/09","DSrain6mm","Transplanting",5436.18786892384,6.4820329763989
"1093",2004,"C3","01/10","DSrain12mm","DSirrg",4380.60101347048,5.92257992933186
"1094",2004,"C3","01/10","DSrain12mm","Rainfed",3254.69177200256,4.47087830786794
"1095",2004,"C3","01/10","DSrain12mm","Rainfed_true",2842.56315038803,4.11506423947954
"1096",2004,"C3","01/10","DSrain12mm","Transplanting",3156.36501992194,8.42441678170735
"1097",2004,"C3","01/10","DSrain3mm","DSirrg",4349.23262618938,5.87815959849457
"1098",2004,"C3","01/10","DSrain3mm","Rainfed",3475.09798993529,4.97944399949477
"1099",2004,"C3","01/10","DSrain3mm","Rainfed_true",2926.25641804097,4.26582064507835
"1100",2004,"C3","01/10","DSrain3mm","Transplanting",3167.560176575,8.50442488470946
"1101",2004,"C3","01/10","DSrain6mm","DSirrg",4371.90076776822,5.92774275331975
"1102",2004,"C3","01/10","DSrain6mm","Rainfed",3088.53801462523,4.30208698503752
"1103",2004,"C3","01/10","DSrain6mm","Rainfed_true",2925.97529972743,4.25605868868501
"1104",2004,"C3","01/10","DSrain6mm","Transplanting",3162.4124132341,8.50527206115901
"1105",2004,"C3","01/11","DSrain12mm","DSirrg",3880.16324505903,4.91645715049791
"1106",2004,"C3","01/11","DSrain12mm","Rainfed",2968.58773881375,4.23833410603502
"1107",2004,"C3","01/11","DSrain12mm","Rainfed_true",2796.73343295744,4.21969893992955
"1108",2004,"C3","01/11","DSrain12mm","Transplanting",3119.59800977409,11.0673673405701
"1109",2004,"C3","01/11","DSrain3mm","DSirrg",3719.39865379278,4.76076007605731
"1110",2004,"C3","01/11","DSrain3mm","Rainfed",3329.12305778412,4.51221037269098
"1111",2004,"C3","01/11","DSrain3mm","Rainfed_true",2465.75259897747,4.3148425282285
"1112",2004,"C3","01/11","DSrain3mm","Transplanting",3039.70124384579,11.2202398222444
"1113",2004,"C3","01/11","DSrain6mm","DSirrg",3851.1273530596,4.85632862899467
"1114",2004,"C3","01/11","DSrain6mm","Rainfed",3134.16201814339,4.20326271347455
"1115",2004,"C3","01/11","DSrain6mm","Rainfed_true",2456.87915169256,4.28606121498246
"1116",2004,"C3","01/11","DSrain6mm","Transplanting",3081.39226496144,11.0533177858748
"1117",2004,"C3","01/12","DSrain12mm","DSirrg",1439.93428657448,5.16210664583393
"1118",2004,"C3","01/12","DSrain12mm","Rainfed",311.967762647011,4.15640516985463
"1119",2004,"C3","01/12","DSrain12mm","Rainfed_true",364.966509200168,4.02000550622794
"1120",2004,"C3","01/12","DSrain12mm","Transplanting",1409.97102369671,13.5037546014261
"1121",2004,"C3","01/12","DSrain3mm","DSirrg",1376.15737263376,4.93591175933347
"1122",2004,"C3","01/12","DSrain3mm","Rainfed",959.640821027695,5.04845035116701
"1123",2004,"C3","01/12","DSrain3mm","Rainfed_true",352.93122293673,3.95117072393001
"1124",2004,"C3","01/12","DSrain3mm","Transplanting",1327.14405920144,13.5568983083265
"1125",2004,"C3","01/12","DSrain6mm","DSirrg",1441.71423228487,5.08499475409581
"1126",2004,"C3","01/12","DSrain6mm","Rainfed",413.865092389427,4.66268266270506
"1127",2004,"C3","01/12","DSrain6mm","Rainfed_true",350.873351923469,4.00861302602342
"1128",2004,"C3","01/12","DSrain6mm","Transplanting",1405.38598167723,13.599622903774
"1129",2004,"C3","15/01","DSrain12mm","DSirrg",0.530773670685283,3.67216724694659
"1130",2004,"C3","15/01","DSrain12mm","Rainfed",0,NA
"1131",2004,"C3","15/01","DSrain12mm","Rainfed_true",0,NA
"1132",2004,"C3","15/01","DSrain12mm","Transplanting",0.464505705989511,13.4175687313652
"1133",2004,"C3","15/01","DSrain3mm","DSirrg",0.579725325808515,3.69817013523897
"1134",2004,"C3","15/01","DSrain3mm","Rainfed",0.0875106642225241,2.62673291066307
"1135",2004,"C3","15/01","DSrain3mm","Rainfed_true",0,NA
"1136",2004,"C3","15/01","DSrain3mm","Transplanting",0.445373747031562,13.2244361737474
"1137",2004,"C3","15/01","DSrain6mm","DSirrg",0.535903401673682,3.61327578996124
"1138",2004,"C3","15/01","DSrain6mm","Rainfed",0,NA
"1139",2004,"C3","15/01","DSrain6mm","Rainfed_true",0,NA
"1140",2004,"C3","15/01","DSrain6mm","Transplanting",0.456787730717477,13.3250556172068
"1141",2004,"C3","15/09","DSrain12mm","DSirrg",4381.5770921614,5.90740553835107
"1142",2004,"C3","15/09","DSrain12mm","Rainfed",3254.69177200256,4.47087830786794
"1143",2004,"C3","15/09","DSrain12mm","Rainfed_true",2842.56315038803,4.11506423947954
"1144",2004,"C3","15/09","DSrain12mm","Transplanting",3616.45351831084,8.16482069281381
"1145",2004,"C3","15/09","DSrain3mm","DSirrg",4070.49714208923,5.69278337615021
"1146",2004,"C3","15/09","DSrain3mm","Rainfed",3564.35564096628,4.86880158420769
"1147",2004,"C3","15/09","DSrain3mm","Rainfed_true",2926.25641804097,4.26582064507835
"1148",2004,"C3","15/09","DSrain3mm","Transplanting",3588.89747702088,8.19879304056652
"1149",2004,"C3","15/09","DSrain6mm","DSirrg",4081.33715892274,5.72517782178488
"1150",2004,"C3","15/09","DSrain6mm","Rainfed",3088.54345466376,4.30213945009121
"1151",2004,"C3","15/09","DSrain6mm","Rainfed_true",2925.97529972743,4.25605868868501
"1152",2004,"C3","15/09","DSrain6mm","Transplanting",3627.04754557241,8.20581420202603
"1153",2004,"C3","15/10","DSrain12mm","DSirrg",2775.99599004612,4.87940955980362
"1154",2004,"C3","15/10","DSrain12mm","Rainfed",2259.96714717908,4.13404981497024
"1155",2004,"C3","15/10","DSrain12mm","Rainfed_true",2217.62880955486,3.9899034624825
"1156",2004,"C3","15/10","DSrain12mm","Transplanting",2526.64006864263,9.77098282036063
"1157",2004,"C3","15/10","DSrain3mm","DSirrg",3220.87367985129,5.05257211667637
"1158",2004,"C3","15/10","DSrain3mm","Rainfed",3267.78341628164,4.43624302975116
"1159",2004,"C3","15/10","DSrain3mm","Rainfed_true",2339.6367490155,4.09436711058039
"1160",2004,"C3","15/10","DSrain3mm","Transplanting",2489.2924985934,9.67799975524432
"1161",2004,"C3","15/10","DSrain6mm","DSirrg",2765.80644270604,4.86491473640419
"1162",2004,"C3","15/10","DSrain6mm","Rainfed",2768.10361187905,4.53295342066403
"1163",2004,"C3","15/10","DSrain6mm","Rainfed_true",2333.9343924159,4.0682554248099
"1164",2004,"C3","15/10","DSrain6mm","Transplanting",2499.81342113112,9.73789914074747
"1165",2004,"C3","15/11","DSrain12mm","DSirrg",3943.25290462749,4.87829352571639
"1166",2004,"C3","15/11","DSrain12mm","Rainfed",2838.19161279337,4.38210170710914
"1167",2004,"C3","15/11","DSrain12mm","Rainfed_true",364.966509200168,4.02000550622794
"1168",2004,"C3","15/11","DSrain12mm","Transplanting",3200.48214977609,12.070659113251
"1169",2004,"C3","15/11","DSrain3mm","DSirrg",3877.97881493654,4.6947035049728
"1170",2004,"C3","15/11","DSrain3mm","Rainfed",3755.33991610751,4.61845336427279
"1171",2004,"C3","15/11","DSrain3mm","Rainfed_true",351.666163692719,4.03330238710293
"1172",2004,"C3","15/11","DSrain3mm","Transplanting",3138.64671083077,12.0831717007999
"1173",2004,"C3","15/11","DSrain6mm","DSirrg",3941.74217285389,4.8220365116377
"1174",2004,"C3","15/11","DSrain6mm","Rainfed",3440.6104832998,4.54177972625546
"1175",2004,"C3","15/11","DSrain6mm","Rainfed_true",350.838821689703,4.01101877364606
"1176",2004,"C3","15/11","DSrain6mm","Transplanting",3195.71326325261,12.0863287649877
"1177",2004,"C3","15/12","DSrain12mm","DSirrg",1198.30546126596,4.68275418154342
"1178",2004,"C3","15/12","DSrain12mm","Rainfed",196.134740973984,3.69755979187219
"1179",2004,"C3","15/12","DSrain12mm","Rainfed_true",72.5687459152693,3.41437141831416
"1180",2004,"C3","15/12","DSrain12mm","Transplanting",898.992910247801,12.7098905492916
"1181",2004,"C3","15/12","DSrain3mm","DSirrg",1287.4208336579,4.67214597509993
"1182",2004,"C3","15/12","DSrain3mm","Rainfed",675.784045403988,4.78813444141443
"1183",2004,"C3","15/12","DSrain3mm","Rainfed_true",70.5354540200677,3.43296262327871
"1184",2004,"C3","15/12","DSrain3mm","Transplanting",867.699154045077,12.5060415533727
"1185",2004,"C3","15/12","DSrain6mm","DSirrg",1163.64600085299,4.64784725702157
"1186",2004,"C3","15/12","DSrain6mm","Rainfed",343.980302498397,4.12460932626791
"1187",2004,"C3","15/12","DSrain6mm","Rainfed_true",65.8946551125915,3.37658981641019
"1188",2004,"C3","15/12","DSrain6mm","Transplanting",861.620030720461,12.5731530554208
"1189",2005,"C1","01/01","DSrain12mm","DSirrg",760.79955551328,2.09093122032501
"1190",2005,"C1","01/01","DSrain12mm","Rainfed",110.241221520973,1.66635561782532
"1191",2005,"C1","01/01","DSrain12mm","Rainfed_true",85.7343365172224,1.43982479589496
"1192",2005,"C1","01/01","DSrain12mm","Transplanting",379.588161600764,12.5801144496595
"1193",2005,"C1","01/01","DSrain3mm","DSirrg",746.655631274109,2.0530868568052
"1194",2005,"C1","01/01","DSrain3mm","Rainfed",444.022913846781,2.02333266425383
"1195",2005,"C1","01/01","DSrain3mm","Rainfed_true",84.2088392649786,1.46252026688512
"1196",2005,"C1","01/01","DSrain3mm","Transplanting",366.98164169076,12.3904752480442
"1197",2005,"C1","01/01","DSrain6mm","DSirrg",746.697442620424,2.05127866735647
"1198",2005,"C1","01/01","DSrain6mm","Rainfed",188.830630350762,1.83432168713097
"1199",2005,"C1","01/01","DSrain6mm","Rainfed_true",84.259364231603,1.46096989160916
"1200",2005,"C1","01/01","DSrain6mm","Transplanting",372.257896605219,12.4759647478368
"1201",2005,"C1","01/02","DSrain12mm","DSirrg",79.3970108701938,1.01701682868171
"1202",2005,"C1","01/02","DSrain12mm","Rainfed",0.211790795709472,0.716231403806423
"1203",2005,"C1","01/02","DSrain12mm","Rainfed_true",0.20963623028823,0.702596347219106
"1204",2005,"C1","01/02","DSrain12mm","Transplanting",60.430124006587,11.7088563922785
"1205",2005,"C1","01/02","DSrain3mm","DSirrg",81.2160178448501,1.01069196443679
"1206",2005,"C1","01/02","DSrain3mm","Rainfed",0.213449834648287,0.73418504356886
"1207",2005,"C1","01/02","DSrain3mm","Rainfed_true",0.268168734288811,0.729022173804796
"1208",2005,"C1","01/02","DSrain3mm","Transplanting",57.592787307256,11.6889760749137
"1209",2005,"C1","01/02","DSrain6mm","DSirrg",81.5593664000754,1.0180281361781
"1210",2005,"C1","01/02","DSrain6mm","Rainfed",0.207341371185192,0.749017019821559
